16,12,512,1,96,3.608843,13620.552734,102.017639,0.486958
16,12,1024,1,48,3.616151,13592.958984,102.837204,0.490870
16,12,2048,1,24,3.615223,13596.414062,104.916328,0.500794
16,12,4096,1,12,3.640449,13503.287109,108.275589,0.516829
16,12,8192,1,6,3.717549,13222.000000,114.005905,0.544181
16,12,12288,1,0,0,0,0,0
16,12,16384,1,0,0,0,0,0
16,12,24576,1,0,0,0,0,0
16,12,32768,1,0,0,0,0,0
16,12,65536,1,0,0,0,0,0
16,12,131072,1,0,0,0,0,0
16,16,512,1,96,2.723712,18046.812500,135.170242,0.645204
16,16,1024,1,48,2.775810,17707.617188,133.966553,0.639458
16,16,2048,1,24,2.840822,17304.207031,133.527390,0.637362
16,16,4096,1,12,2.993075,16424.253906,131.697235,0.628626
16,16,8192,1,6,3.218460,15273.229492,131.692535,0.628604
16,16,12288,1,0,0,0,0,0
16,16,16384,1,0,0,0,0,0
16,16,24576,1,0,0,0,0,0
16,16,32768,1,0,0,0,0,0
16,16,65536,1,0,0,0,0,0
16,16,131072,1,0,0,0,0,0
16,20,512,1,96,2.323746,21152.416016,158.431122,0.756235
16,20,1024,1,48,2.350247,20913.792969,158.222794,0.755240
16,20,2048,1,24,2.430954,20219.322266,156.021835,0.744734
16,20,4096,1,12,2.641675,18606.439453,149.194977,0.712148
16,20,8192,1,6,2.998756,16390.847656,141.329117,0.674602
16,20,12288,1,6,4.776071,15437.123047,142.429382,0.679854
16,20,16384,1,6,7.066882,13910.556641,136.746338,0.652727
16,20,24576,1,0,0,0,0,0
16,20,32768,1,0,0,0,0,0
16,20,65536,1,0,0,0,0,0
16,20,131072,1,0,0,0,0,0
16,24,512,1,96,2.313386,21246.839844,159.138367,0.759610
16,24,1024,1,48,2.354392,20877.166016,157.945709,0.753917
16,24,2048,1,24,2.433747,20196.207031,155.843460,0.743883
16,24,4096,1,12,2.646406,18573.263672,148.928970,0.710878
16,24,8192,1,6,2.999450,16387.048828,141.296341,0.674446
16,24,12288,1,6,4.744065,15541.138672,143.389084,0.684435
16,24,16384,1,6,7.042321,13959.052734,137.223083,0.655003
16,24,24576,1,0,0,0,0,0
16,24,32768,1,0,0,0,0,0
16,24,65536,1,0,0,0,0,0
16,24,131072,1,0,0,0,0,0
16,28,512,1,96,2.319970,21186.601562,158.687164,0.757457
16,28,1024,1,48,2.348495,20929.283203,158.339996,0.755799
16,28,2048,1,24,2.431048,20218.734375,156.017273,0.744712
16,28,4096,1,12,2.645948,18576.503906,148.954971,0.711002
16,28,8192,1,6,2.998255,16393.589844,141.352753,0.674715
16,28,12288,1,6,4.734439,15572.731445,143.680588,0.685826
16,28,16384,1,6,7.025257,13992.962891,137.556412,0.656594
16,28,24576,1,6,12.409281,11882.726562,131.165817,0.626090
16,28,32768,1,0,0,0,0,0
16,28,65536,1,0,0,0,0,0
16,28,131072,1,0,0,0,0,0
16,30,512,1,96,2.315906,21223.880859,158.966385,0.758789
16,30,1024,1,48,2.347126,20941.445312,158.431992,0.756239
16,30,2048,1,24,2.429557,20230.953125,156.111557,0.745163
16,30,4096,1,12,2.640588,18614.148438,149.256805,0.712443
16,30,8192,1,6,2.998416,16392.701172,141.345078,0.674678
16,30,12288,1,6,4.733323,15576.429688,143.714691,0.685989
16,30,16384,1,6,7.028912,13985.698242,137.485016,0.656253
16,30,24576,1,6,12.400856,11890.804688,131.254974,0.626515
16,30,32768,1,0,0,0,0,0
16,30,65536,1,0,0,0,0,0
16,30,131072,1,0,0,0,0,0
24,12,512,1,96,3.624908,13561.617188,101.576210,0.484851
24,12,1024,1,48,3.612481,13607.380859,102.946320,0.491391
24,12,2048,1,24,3.581521,13724.791016,105.906937,0.505522
24,12,4096,1,12,3.626454,13554.762695,108.688324,0.518799
24,12,8192,1,6,3.737221,13152.757812,113.408882,0.541331
24,12,12288,1,0,0,0,0,0
24,12,16384,1,6,9.048841,10863.836914,106.795860,0.509765
24,12,24576,1,0,0,0,0,0
24,12,32768,1,0,0,0,0,0
24,12,65536,1,0,0,0,0,0
24,12,131072,1,0,0,0,0,0
24,16,512,1,96,2.727700,18021.769531,134.982681,0.644309
24,16,1024,1,48,2.755124,17841.857422,134.982147,0.644306
24,16,2048,1,24,2.835815,17334.611328,133.762024,0.638482
24,16,4096,1,12,2.995669,16408.933594,131.574387,0.628040
24,16,8192,1,6,3.245293,15146.418945,130.599091,0.623385
24,16,12288,1,6,5.166605,14270.775391,131.668182,0.628488
24,16,16384,1,6,7.133209,13781.323242,135.475906,0.646663
24,16,24576,1,0,0,0,0,0
24,16,32768,1,0,0,0,0,0
24,16,65536,1,0,0,0,0,0
24,16,131072,1,0,0,0,0,0
24,20,512,1,96,2.320979,21177.423828,158.618439,0.757129
24,20,1024,1,48,2.353626,20883.699219,157.995132,0.754153
24,20,2048,1,24,2.429167,20234.302734,156.137405,0.745286
24,20,4096,1,12,2.645301,18580.980469,148.990875,0.711174
24,20,8192,1,6,3.000032,16383.895508,141.269165,0.674316
24,20,12288,1,6,4.779471,15426.177734,142.328400,0.679372
24,20,16384,1,6,7.057573,13928.892578,136.926575,0.653587
24,20,24576,1,6,12.468713,11826.114258,130.540878,0.623107
24,20,32768,1,0,0,0,0,0
24,20,65536,1,0,0,0,0,0
24,20,131072,1,0,0,0,0,0
24,24,512,1,96,2.315743,21225.265625,158.976791,0.758839
24,24,1024,1,48,2.350348,20913.039062,158.217087,0.755213
24,24,2048,1,24,2.428169,20242.568359,156.201187,0.745590
24,24,4096,1,12,2.639496,18621.806641,149.318192,0.712736
24,24,8192,1,6,2.997058,16400.187500,141.409637,0.674986
24,24,12288,1,6,4.737185,15563.697266,143.597214,0.685428
24,24,16384,1,6,7.045172,13953.406250,137.167542,0.654738
24,24,24576,1,6,12.431106,11861.874023,130.935654,0.624991
24,24,32768,1,0,0,0,0,0
24,24,65536,1,0,0,0,0,0
24,24,131072,1,0,0,0,0,0
24,28,512,1,96,2.317475,21209.375000,158.857742,0.758271
24,28,1024,1,48,2.347021,20942.335938,158.438721,0.756271
24,28,2048,1,24,2.429978,20227.496094,156.084885,0.745035
24,28,4096,1,12,2.645218,18581.625000,148.996033,0.711198
24,28,8192,1,6,2.997404,16398.228516,141.392715,0.674906
24,28,12288,1,6,4.730052,15587.169922,143.813751,0.686462
24,28,16384,1,6,7.028308,13986.887695,137.496719,0.656309
24,28,24576,1,6,12.400865,11890.794922,131.254883,0.626515
24,28,32768,1,6,19.150015,10266.737305,125.729752,0.600142
24,28,65536,1,0,0,0,0,0
24,28,131072,1,0,0,0,0,0
24,30,512,1,96,2.316787,21215.978516,158.907196,0.758507
24,30,1024,1,48,2.350045,20915.541016,158.236023,0.755303
24,30,2048,1,24,2.428435,20240.402344,156.184494,0.745511
24,30,4096,1,12,2.643275,18595.162109,149.104584,0.711716
24,30,8192,1,6,3.004517,16359.416992,141.058105,0.673308
24,30,12288,1,6,4.732644,15578.661133,143.735275,0.686087
24,30,16384,1,6,7.026283,13990.919922,137.536346,0.656498
24,30,24576,1,6,12.403245,11888.517578,131.229721,0.626395
24,30,32768,1,6,19.141293,10271.409180,125.786949,0.600415
24,30,65536,1,0,0,0,0,0
24,30,131072,1,0,0,0,0,0
32,12,512,1,96,3.604795,13635.956055,102.133018,0.487508
32,12,1024,1,48,3.607897,13624.825195,103.078293,0.492020
32,12,2048,1,24,3.632493,13532.263672,104.421310,0.498431
32,12,4096,1,12,3.646500,13479.812500,108.087334,0.515930
32,12,8192,1,6,3.729914,13178.182617,113.628105,0.542378
32,12,12288,1,0,0,0,0,0
32,12,16384,1,6,9.063093,10846.696289,106.627350,0.508961
32,12,24576,1,6,14.633174,10076.845703,111.231834,0.530940
32,12,32768,1,0,0,0,0,0
32,12,65536,1,0,0,0,0,0
32,12,131072,1,0,0,0,0,0
32,16,512,1,96,2.750307,17873.210938,133.869965,0.638997
32,16,1024,1,48,2.779974,17682.576172,133.777115,0.638554
32,16,2048,1,24,2.828899,17376.980469,134.088959,0.640043
32,16,4096,1,12,3.001410,16377.529297,131.322601,0.626838
32,16,8192,1,6,3.251167,15119.898438,130.370407,0.622293
32,16,12288,1,6,5.161297,14285.051758,131.799881,0.629116
32,16,16384,1,6,7.146237,13756.267578,135.229614,0.645487
32,16,24576,1,6,12.492845,11803.265625,130.288712,0.621903
32,16,32768,1,6,19.250702,10213.051758,125.072289,0.597004
32,16,65536,1,0,0,0,0,0
32,16,131072,1,0,0,0,0,0
